,Id,Name,file_id,text
309,s304,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In particular, they examined a valuation report of Messrs Magin and Roberts obtained in 2001 by JCR for financing purposes, upon which Mr Field largely pins his claim that the true value of the lease in 2006 exceeded $11m, rather than the total consideration of $2.350m which reached the receivers."
310,s305,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The administrators pointed to substantial reasons for doubting the 2001 valuation, and its continuing weight."
311,s306,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The relevant passages in their report are too lengthy for me to extract, but I find their analysis of the various valuations and the history of JCR and its receivership to be strongly persuasive."
312,s307,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"They summarised some significant conclusions at p 26:     Summary     For there to be a successful claim against St George or the Receivers and Managers under s 420A of the Act, it would have to be proven that the above transaction was either below market value or if there was no market for the asset, it was realised for below the best price possible."
313,s308,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,    We are of the opinion that this would be a difficult action to pursue for the following reasons:     #8226; The Receivers and Managers obtained formal advice that the asset was unsaleable in its current form;  #8226; The trust was required to consent to the assignment;  #8226; A major factor in ensuring the assets were saleable was negotiating a reduction in the rent payable under the lease.
314,s309,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"While the Receivers and Managers attempted to obtain such a reduction, they were unsuccessful in this regard;  #8226; Major rectification works were required to be undertaken or committed to before any assignment could take place;  #8226; There was a limited timeframe in which to sell the leasehold;  #8226; No co-operative marketing and management structure existed between the cave operator and the resort operator;  #8226; No commitment had been provided by the Trust to upgrade the existing infrastructure and/or services provided under the lease; and  #8226; The Receivers and Managers had undertaken negotiations with three (3) parties, all of which were unsuccessful."
315,s310,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"    We note that the following additional factors also need to be considered in respect of any potential legal action:     #8226; Due to the inherent uncertainty and cost involved in pursuing litigation, a detailed legal opinion would be required as to the merits or otherwise of this claim;  #8226; We currently do not have any funds in the Administration to obtain a legal opinion or become involved in a potentially lengthy or costly litigation; and  #8226; In discussions with the Receivers and Managers, it has been indicated that in the event that any such claim was brought, it would be vigorously defended."
316,s311,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,    [ 31 ] Mr Field's evidence and submissions have not demonstrated to me any real prospect of his being able to overcome the factual or legal foundations of these opinions.
317,s312,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In my opinion, the administrator's opinions in this summary and elsewhere in their report to creditors, and the evidence to which they point, suggest that there is little prospect that Mr Field will be able to establish that the true value of JCR's business at the time of the Jenolan Deed exceeded the consideration provided in that Deed, whether it was validly or invalidly entered into, and whether or not it was attended by challengeable behaviour by the Bank."
318,s313,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"  The Federal Magistrate was entitled to give weight, including substantial weight, to these matters."
319,s314,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,No error in so doing is disclosed.
320,s315,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,CONCLUSIONS  I am satisfied that none of Mr Field's grounds of appeal are sustainable.
321,s316,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Mr Field has not demonstrated that the Federal Magistrate's conclusions and orders were the result of any legal, factual or discretionary error."
322,s317,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Having reviewed the available material I am convinced that the Federal Magistrate's conclusions were not only justifiable but correct.
323,s318,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Accordingly, the appeal must be dismissed with costs."
324,s319,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,  I certify that the preceding sixty (60) numbered paragraphs are a true copy of the Reasons for Judgment herein of the Honourable Justice Jagot.
325,s320,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Associate:  Dated: 17 September 2009  Counsel for the Appellant: Mr J Garnsey QC and Mr R Newton   Counsel for the Respondent: Mr P Dowdy   Solicitor for the Appellant: The People's Solicitors Pty Ltd   Solicitor for the Respondent: Henry Davis York  Date of Hearing: 13 August 2009   Date of Judgment: 17 September 2009     AustLII: Copyright Policy | Disclaimers | Privacy Policy | Feedback  URL: http://www.austlii.edu.au/au/cases/cth/FCA/2009/1042.html   
0,c0,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,winding up
1,c1,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,neglect to pay debt after statutory demand
2,c2,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,acceptance of bank cheque in payment of debt subject to condition that winding up application be adjourned for one week so as to confirm its clearance
3,c3,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,continuation of proceedings by creditor in the interim
4,c4,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,whether applicant continued to have standing
5,c5,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,whether court obliged to dismiss application
6,c6,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,applicant held to continue to have standing
7,c7,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,no obligation to dismiss application
8,c8,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,application adjourned as a matter of discretion
9,c9,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,corporations
10,s0,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,  1 This matter came on for hearing before me yesterday on referral from the District Registrar's Corporations List on 13 November 2008.
11,s1,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,"2 The Applicant, a Deputy Commissioner of Taxation (the Deputy Commissioner), has applied to the Court for the winding up of the Respondent Company, BK Ganter Holdings Pty Ltd ACN 088 472 066 (Ganter)."
12,s2,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,3 The proceeding commenced upon the filing of the application for the winding up of Ganter on 20 August 2008.
13,s3,Deputy Commissioner of Taxation v BK Ganter Holdings Pty Ltd [2008] FCA 1730 (18 November 2008),08_1730.xml,"Prior to that date, the Deputy Commissioner had served a statutory demand upon Ganter with which that company failed to comply."
